Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];∅ Anrainer DE/LU[€/MWh];Belgien[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Niederlande[€/MWh];Norwegen 2[€/MWh];Österreich[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Tschechien[€/MWh];DE/AT/LU[€/MWh];Italien (Nord)[€/MWh];Slowenien[€/MWh];Ungarn[€/MWh]
20.09.2020;21:00;47,9;46,25;45,91;45,91;45,91;50,87;45,91;6,32;48,54;45,43;36,09;50,06;47,51;-;50;48,54;47,51
20.09.2020;22:00;44,65;42,64;43,7;43,7;43,7;46,1;43,7;6,1;44,96;44,55;25,08;46,95;45;-;46,1;44,96;45
20.09.2020;23:00;38,31;36,93;36,08;36,08;36,08;41,91;36,08;5,92;39,08;43,7;19,63;41,87;37,97;-;41,91;39,08;37,97
21.09.2020;00:00;37,24;34,82;37,34;37,09;37,09;37,35;37,09;6,28;37,27;45,59;6,28;37,91;37,7;-;37,35;37,27;37,7
21.09.2020;01:00;35,46;33,36;35,56;35,32;35,32;35,57;35,32;6,23;35,49;45,11;6,23;36,81;35,05;-;35,57;35,49;35,05
21.09.2020;02:00;35,6;33,27;35,6;35,6;35,6;35,6;35,6;6,31;35,6;44,87;6,31;36,58;33,7;-;35,6;35,6;33,7
21.09.2020;03:00;35,54;32,51;34,36;32,93;32,93;34,75;32,93;6,53;35,54;45,07;9;36,11;33,3;-;35,45;35,54;33,3
21.09.2020;04:00;36,07;31,65;32,44;27,7;27,7;33,64;27,7;6,6;36,07;45,48;16,36;36,06;34,1;-;35,54;36,07;34,1
21.09.2020;05:00;43,11;38,93;41,34;39,23;39,23;41,93;39,23;6,9;43,11;46,05;21,49;40,58;39,5;-;41,93;43,11;39,5
21.09.2020;06:00;54,36;51,22;53,05;54,36;54,36;53,48;51,63;7,15;53,98;61,69;22,97;53,61;54,93;-;53,48;53,98;54,93
21.09.2020;07:00;73,19;69,5;73,19;73,19;73,19;73,19;73,19;7,06;73,19;70,53;45,08;71,9;72;-;72,52;73,19;72
21.09.2020;08:00;85;78,4;85;85;85;85;85;7,34;85;72,17;55,44;76,52;76,5;-;73,23;83,55;76,5
21.09.2020;09:00;72,09;66,69;72,09;72,09;72,09;72,09;72,09;7,4;72,09;62,92;48,01;62,91;65,9;-;72,09;72,09;65,9
21.09.2020;10:00;54,4;54,44;57,5;54,4;54,4;65,28;43,04;7,22;55,91;61,67;45,08;54,21;55,97;-;65,28;55,91;55,97
21.09.2020;11:00;48,13;50,72;35,06;48,13;48,13;66,68;35,06;6,98;53,04;61,37;40,09;51,01;53;-;66,56;53,04;53
21.09.2020;12:00;44,25;48,85;28,89;44,25;44,25;65,93;28,89;6,74;49,98;64,56;44,25;48,47;49,1;-;63;49,98;49,1
21.09.2020;13:00;40,98;46,28;30,7;40,98;40,98;58,21;30,7;6,75;45,49;62,85;40,98;48,19;48,17;-;55,92;45,49;48,17
21.09.2020;14:00;44,01;44,92;31,03;44,01;44,01;55;37,7;6,71;46,87;61,84;19,16;47,93;47,75;-;55;46,87;47,75
21.09.2020;15:00;50,96;47,51;47,19;47,28;47,28;52,44;47,28;6,75;51,21;61,68;19;50,34;51,06;-;52,44;51,21;51,06
21.09.2020;16:00;56;52,61;56;56;56;56;56;7,04;56;62,17;22,84;52,52;55,95;-;56;56;55,95
21.09.2020;17:00;65;61,53;65;65;65;65;65;7,41;65;70,33;26,97;64,08;67,37;-;65;65;67,37
21.09.2020;18:00;90,81;82,86;90,81;90,81;90,81;90,81;90,81;7,19;90,81;73,22;45,71;87,75;85;-;74,34;74,34;85
21.09.2020;19:00;200,04;154,89;200,04;200,04;200,04;200,04;200,04;7,3;200,04;105,32;55,47;117,51;115,5;-;84,37;120,98;115,5
21.09.2020;20:00;98,13;88,3;98,13;98,13;98,13;98,13;98,13;7,4;98,13;86,2;19,86;93,1;104,91;-;84,35;98,13;104,91
21.09.2020;21:00;62,52;58,26;62,52;62,52;62,52;62,52;62,52;7,31;62,52;63,25;16,6;62,67;69,2;-;62,52;62,52;69,2
21.09.2020;22:00;54,67;48,35;58,9;51,2;51,2;56,85;51,2;6,65;54,67;55,11;6,65;52,25;55,99;-;56,85;54,67;55,99
21.09.2020;23:00;48,73;42,86;51,04;46,65;46,65;50;46,65;6,41;49,06;46,09;6,41;47,1;47,1;-;49,88;49,06;47,1
22.09.2020;00:00;42,93;38,92;51,06;36,2;36,2;47,16;36,2;5,37;44,02;51,66;5,37;47,57;45,89;-;47,16;44,02;45,89
22.09.2020;01:00;43,17;34,72;41,96;30,18;30,18;42,39;30,18;5,09;42,84;44,91;5,09;43,72;42,95;-;42,78;42,84;42,95
22.09.2020;02:00;42,05;33,95;40,93;30,1;30,1;41,33;30,1;5,11;41,75;44,54;5,11;41,04;41,46;-;41,33;41,75;41,46
22.09.2020;03:00;40,61;33,86;39,66;31,18;31,18;40;31,18;5,35;40,61;44,65;5,35;40,07;40,54;-;40;40,61;40,54
22.09.2020;04:00;41,03;33,18;39,44;28,2;28,2;40;28,2;6,03;41,03;44,92;6,03;40,32;41,7;-;40;41,03;41,7
22.09.2020;05:00;44,16;39,4;43,27;36,2;36,2;43,59;36,2;6,74;44,16;45,93;22,03;44,82;45,48;-;43,93;44,16;46,08
22.09.2020;06:00;52,97;52,11;52,97;52,97;52,97;52,97;52,97;7;52,97;56,81;30,06;56,79;60,46;-;52,97;52,97;60,46
22.09.2020;07:00;72,89;70,6;72,89;72,89;72,89;72,89;72,89;7,05;72,89;61,88;49,54;75,32;84,2;-;72,89;72,89;84,2
22.09.2020;08:00;73,09;73,87;73,09;73,09;73,09;73,09;73,09;7,09;73,09;70,68;59,12;82,72;86,85;-;73,09;73,09;86,85
22.09.2020;09:00;61,85;64;61,85;61,85;61,85;61,85;61,85;7,01;61,85;69,17;55,41;71,66;70,48;-;69,89;61,85;70,48
22.09.2020;10:00;52,05;53,1;59,51;52,05;52,05;58,88;45;6,86;53,9;60,9;43,76;55,99;55,41;-;58,92;53,9;55,41
22.09.2020;11:00;48,02;50,05;54,67;48,02;48,02;62,55;34,9;6,65;51,96;60,08;41,74;52,56;50,66;-;62,55;51,96;50,66
22.09.2020;12:00;44,95;47,73;45,38;44,95;44,95;55;34,9;6,53;48,22;59,59;43,74;50,69;47,5;-;55;48,22;47,95
22.09.2020;13:00;43,26;45,62;39;42,58;42,58;51,74;28,3;6,68;47,97;59,59;42,58;50,17;45,08;-;51,74;47,97;46,11
22.09.2020;14:00;42,71;42,92;33,04;34;34;50,81;34;6,65;46,18;58,96;32,95;49,88;45,5;-;53;46,18;47,03
22.09.2020;15:00;48,32;48,31;48,32;48,32;48,32;48,32;48,32;6,69;48,32;59,59;34,05;51,08;48,5;-;53,92;48,32;50,12
22.09.2020;16:00;53,93;52,69;53,93;53,93;53,93;53,93;53,93;6,76;53,93;60,18;35,08;54,06;55,2;-;55;53,93;55,2
22.09.2020;17:00;58,92;57,52;58,92;58,92;58,92;58,92;58,92;7,07;58,92;61,98;39,01;59,46;62,6;-;58,92;58,92;62,6
22.09.2020;18:00;70;69,61;70;70;70;70;70;7,07;70;73,97;50,01;71,24;81,28;-;70;70;81,28
22.09.2020;19:00;86,4;86,06;85,36;86,4;86,4;84,35;85,61;7,09;85,06;76,85;60,7;84,05;125,1;-;84,35;85,06;125,1
22.09.2020;20:00;70;66,96;70;70;70;70;70;7,06;70;69,95;34,65;60,95;87,09;-;70;70;87,09
22.09.2020;21:00;55,47;53,27;55,47;55,47;55,47;55,47;55,47;6,89;55,47;58,87;27,56;56,89;58,77;-;55,5;55,47;58,77
22.09.2020;22:00;50,19;47,53;52,97;47,28;47,28;50,78;47,28;6,54;50,78;53,56;25,92;52,03;52,87;-;50,78;50,78;55,03
22.09.2020;23:00;40,55;39,27;50;33,31;33,31;47;33,31;5,97;42,21;53,3;20,98;45,61;44,43;-;47;42,21;45,56
23.09.2020;00:00;43,51;34,89;41,78;27,5;27,5;42,45;27,5;6,15;43,51;43,51;18,7;42,6;40,75;-;43,51;43,51;41,78
23.09.2020;01:00;41,08;33,32;39,66;26,26;26,26;40,21;26,26;6,03;41,08;43,07;17,17;40,01;39,6;-;40,73;41,08;39,6
23.09.2020;02:00;39,71;32,84;38,32;27,01;27,01;38,86;27,01;6;39,71;41,79;17,98;38,21;37,97;-;39,71;39,71;37,97
23.09.2020;03:00;38,45;32,44;37,15;27,1;27,1;37,66;27,1;5,95;38,45;42,32;17,73;37,41;37,05;-;39;38,45;37,05
23.09.2020;04:00;37,12;32,53;36,05;26,99;26,99;36,47;27,8;5,99;37,12;43,55;19,75;37,05;37,09;-;38,41;38,41;37,09
23.09.2020;05:00;39,52;38,4;39,4;39,42;39,42;39,37;39,42;6,22;40,23;43,64;25,66;38,96;39,49;-;41,8;41,8;43,41
23.09.2020;06:00;51,92;39,74;40,39;27,6;27,6;44,54;27,6;6,44;51,92;54,24;27,6;48,14;48,43;-;50;51,92;52,17
23.09.2020;07:00;53,21;54,19;53,21;53,21;53,21;53,21;53,21;6,72;53,21;58,87;47,91;56,59;58,25;-;53,21;53,21;66
23.09.2020;08:00;58,32;58,49;58,32;58,32;58,32;58,32;58,32;6,94;58,32;60,7;50,65;60,72;62,75;-;58,32;58,32;67,35
23.09.2020;09:00;52,56;54,05;45,89;49,9;49,9;58,02;49,9;6,94;53,91;59,69;49,9;55,64;59,62;-;58,02;58,02;59,83
23.09.2020;10:00;48,94;48,57;28,3;38,02;38,02;56,24;38,02;6,98;54,14;67,04;38,02;52,71;54,91;-;56,24;54,14;55,49
23.09.2020;11:00;48,92;44,79;26,6;28,91;28,91;57,73;26,6;7,01;57,73;66,54;28,91;52,03;55,79;-;57,73;57,73;55,79
23.09.2020;12:00;43,94;42,55;26,7;26,82;26,82;53,39;26,82;6,9;51,98;65,51;26,82;50,54;54,26;-;53,39;53,39;54,26
23.09.2020;13:00;41,33;41,2;25,7;25,7;25,7;50;25,7;6,95;51,9;63,24;25,7;49,88;53;-;50;51,9;53
23.09.2020;14:00;43,58;41,13;25,7;25,7;25,7;50,1;25,7;6,93;51;65,69;25,7;49,25;51,34;-;50,1;51;51,34
23.09.2020;15:00;43,46;41,31;17,19;26,15;26,15;50;26,15;6,78;50,9;70,13;26,15;48,19;48;-;50;50,9;51,51
23.09.2020;16:00;42,18;42,6;20,73;29,15;29,15;49,06;29,15;6,92;51,94;66,58;27,24;49,58;51,55;-;51,1;51,94;52,57
23.09.2020;17:00;54,93;44,1;44;29,9;29,9;48,07;29,9;6,91;54,93;66,8;29,58;52,82;55,01;-;51,63;54,93;55,01
23.09.2020;18:00;56,43;53,82;55,25;53,93;53,93;55,7;53,93;6,9;56,43;63,25;29,93;57,25;60;-;55,7;56,43;60
23.09.2020;19:00;60,8;60,7;60,54;59;59;60,82;59;6,95;60,82;77,67;29,95;69,06;71;-;60,82;60,82;71
23.09.2020;20:00;53,01;51,23;51,22;44,82;44,82;53,8;44,82;6,92;53,22;73,97;27,19;58,82;59,57;-;53,8;53,8;59,57
23.09.2020;21:00;49,89;40,24;44,05;26,96;26,96;50,9;27,52;6,54;50,45;53,26;25,66;50,43;50,01;-;50,9;50,9;50,01
23.09.2020;22:00;39,02;36,91;28;23,85;23,85;45;28,07;6,39;45;51,48;23,85;46,07;45,05;-;45;45;45,08
23.09.2020;23:00;32,45;30,77;24,83;17,04;17,04;40,41;26,11;6,21;38,5;44,39;17,04;41,34;35,08;-;40,41;38,5;39,23
24.09.2020;00:00;29,95;26,53;32,74;7,84;7,84;39,08;28,91;5,94;35,07;45,61;7,84;37,25;29,36;-;39,08;35,07;35,94
24.09.2020;01:00;28,44;24,92;31,08;5,98;5,98;37,09;27,4;5,79;34,09;45,54;5,98;35,04;27,2;-;37,09;34,09;33,61
24.09.2020;02:00;26,47;23,71;28,99;6,16;6,16;35,02;25,04;5,72;32,99;45,38;6,16;32,89;23,58;-;35,02;32,99;31,08
24.09.2020;03:00;22,26;22,57;24,65;6,79;6,79;31,04;21;5,67;31,01;44,33;6,79;31,64;23,76;-;34,5;31,01;30,48
24.09.2020;04:00;19,08;22,76;21,77;7,54;7,54;28,61;17,9;5,67;32,92;45,5;7,54;30,83;26,45;-;34,5;32,92;32,32
24.09.2020;05:00;26,55;25,54;28,53;7,75;7,75;33,31;25,51;5,82;35,35;45,52;7,75;34,61;32,32;-;37,81;37,81;38,45
24.09.2020;06:00;39,18;36,06;39,54;19,45;19,45;42,13;37,19;6,12;49,94;51,01;19,45;41,03;44,87;-;49,94;49,94;44,87
24.09.2020;07:00;49,97;40,83;50,15;21,67;21,67;50,99;49,55;6,48;50,99;51,01;21,67;48,93;51;-;52;52;52,65
24.09.2020;08:00;51,46;42,2;51,45;21,47;21,47;51,51;51,44;6,28;51,48;59,22;21,47;49,77;52,01;-;53,93;53,93;55,16
24.09.2020;09:00;36,45;38,23;29,1;6;20,93;52,89;29,1;6;50,94;60;20,93;49,49;53,76;-;53,73;53,73;53,76
24.09.2020;10:00;33,01;36,58;23,08;5,87;20,37;50,08;23,08;5,87;50,98;59,22;20,37;49,27;50,01;-;50,98;50,98;50,01
24.09.2020;11:00;29,84;36,15;20;5,69;20,02;47,25;20;5,69;50,91;62,49;20,02;49,37;49,6;-;50,91;50,91;49,6
24.09.2020;12:00;31,35;35,46;21,7;5,45;19,95;45,99;21,68;5,45;47;65,67;19,95;48,04;45,39;-;47;47;45,96
24.09.2020;13:00;31,42;34,52;26,74;5,69;17,43;40,12;26,72;5,69;48;62,32;17,43;46,52;46,47;-;48;48;46,47
24.09.2020;14:00;35,79;33,09;36,3;5,76;13,61;37,66;35,79;5,76;46,12;58,61;13,61;45,92;40,7;-;48,43;48,43;43,98
24.09.2020;15:00;37,43;32,86;36,59;6,76;10,97;37,55;29,9;5,86;48,91;61,73;10,97;45,95;43;-;50;50;46,52
24.09.2020;16:00;39,76;36,15;39,22;13,15;13,15;40,05;34;5,92;50,9;69,38;13,15;45,95;45,65;-;50,9;50,9;47,63
24.09.2020;17:00;46,84;41,3;46,6;20,38;20,38;46,84;45;5,8;50,1;73,58;20,38;47,36;47,66;-;50,1;50,1;51,2
24.09.2020;18:00;53,93;44,86;53,93;21,81;21,81;53,93;53,93;5,88;53,93;72,22;21,81;52,02;52,31;-;53,93;53,93;54,21
24.09.2020;19:00;67,57;57,37;67,57;48,26;48,26;67,57;67,57;5,97;67,57;79,77;22,29;54,2;60,8;-;67,57;67,57;60,8
24.09.2020;20:00;54,94;51,12;54,94;45;45;54,94;54,94;5,98;54,94;78,62;21,92;51,82;52,9;-;54,94;54,94;54,13
24.09.2020;21:00;47,63;39,07;46,06;22,45;22,45;46,7;34,9;5,94;47,63;64,78;20,15;46,46;46,13;-;47,63;47,63;49,9
24.09.2020;22:00;42,01;35,78;42,01;18,46;18,46;42,01;42,01;5,77;42,01;60,54;18,46;40,81;39,25;-;42,01;42,01;42,24
24.09.2020;23:00;35,09;29,15;35,09;10,96;10,96;35,1;35,09;5,57;35,09;53,42;10,96;37,05;33,75;-;38,88;35,09;35,97
25.09.2020;00:00;33,34;25,96;33,34;6,76;6,76;33,34;33,34;4,58;33,34;43,85;6,76;35;34,5;-;39,07;33,34;35,84
25.09.2020;01:00;31,92;24,76;31,92;5,56;5,56;31,92;31,92;4,54;31,92;44,13;5,56;32,78;33,49;-;37,04;31,92;33,49
25.09.2020;02:00;29,03;23,25;29,03;5,39;5,39;29,03;29,03;4,51;29,03;44,09;5,39;30,8;31,06;-;33,53;29,03;31,06
25.09.2020;03:00;27,2;22,99;27,2;7,91;7,91;27,2;27,2;4,51;27,2;43,77;7,91;28,22;29,58;-;33,2;27,2;29,58
25.09.2020;04:00;28,26;26,2;28,26;24,29;12,92;28,26;28,26;4,53;28,26;44,01;12,92;27,94;28,91;-;33;28,26;28,91
25.09.2020;05:00;30,1;29,04;30,1;25,42;18,41;30,1;30,1;4,65;30,1;43,59;18,41;32,27;33;-;37,5;30,1;34,47
25.09.2020;06:00;41,74;40,05;41,74;41,74;41,74;41,74;41,74;4,93;41,74;47,26;19,99;41,44;43,1;-;42,29;41,74;43,1
25.09.2020;07:00;51,93;52,33;51,93;51,93;51,93;51,93;51,93;5,23;51,93;58,9;51,93;50,14;50,37;-;51,93;51,93;50,37
25.09.2020;08:00;56,48;56,15;56,48;56,48;56,48;56,48;56,48;5,36;56,48;59,26;56,48;54,01;53,19;-;64,66;56,48;53,19
25.09.2020;09:00;52,95;51,72;55,08;48,36;48,36;58,28;48,36;5,34;52,95;58,8;48,36;50,97;51;-;66,4;52,95;51
25.09.2020;10:00;48,17;44,37;56,89;33,88;33,88;56,91;33,88;5,29;51,91;56,57;33,88;49,44;48,95;-;61,28;51,91;48,95
25.09.2020;11:00;47,27;41,33;48,62;30,01;30,01;49,3;30,01;5,19;51,93;56,52;30,01;47,18;47,03;-;60,58;51,93;47,03
25.09.2020;12:00;46,23;39,46;27,3;27,3;27,3;49,1;27,3;5,19;51,52;55,14;27,3;44,29;45,88;-;51,52;51,52;45,88
25.09.2020;13:00;41,07;37,28;27,21;27,21;27,21;41,07;27,21;5,09;45,74;51,63;26,31;42,88;46,26;-;50;45,74;46,26
25.09.2020;14:00;35,76;34,58;27,26;26,96;26,96;35,76;27,26;4,99;38,51;50,41;22,62;41,1;41,6;-;51,52;38,51;41,6
25.09.2020;15:00;34,43;33,39;34,42;21,45;21,45;34,43;34,42;4,8;34,44;51,08;20,51;40,27;42,5;-;53,61;34,44;42,5
25.09.2020;16:00;35,1;34,11;33,39;22,45;22,45;31,93;34,58;4,85;35,1;54,7;19,63;42,22;43,96;-;55;35,1;43,96
25.09.2020;17:00;45,72;38,17;44,81;28,25;28,25;44,83;28,25;4,83;45,72;56,54;19,02;46,3;46,4;-;49;45,72;46,4
25.09.2020;18:00;50,94;41,24;49,87;30,05;30,05;50,3;30,05;4,86;50,94;58,14;19,68;50,94;51,01;-;51;50,94;51,01
25.09.2020;19:00;53,1;48,21;52,66;44,81;44,81;52,84;44,81;4,87;52,99;62,49;19,44;55,74;56;-;60,2;52,99;56
25.09.2020;20:00;51,21;44,74;50,65;40;40;50,88;40;4,79;51,21;58,35;18,56;51,88;51,75;-;51,52;51,21;51,75
25.09.2020;21:00;46,03;39,6;45,5;35,1;35,1;45,72;35,1;4,76;45,9;51,63;17,41;45,78;44,63;-;45,9;45,9;44,63
25.09.2020;22:00;39,82;31,78;39,79;12,72;12,72;39,8;39,4;4,63;39,81;50,41;12,72;39,44;38,97;-;39,81;39,81;38,97
25.09.2020;23:00;35,12;26,28;35,12;4,49;4,49;35,12;35,12;4,49;35,12;47,58;4,49;36,14;34,01;-;36,2;35,12;34,01
26.09.2020;00:00;34,01;24,68;34,01;2,9;2,9;34,01;34,01;2,9;34,01;41,76;2,9;35,04;34,6;-;34,01;34,01;34,6
26.09.2020;01:00;30,71;22,94;30,71;2,57;2,57;30,71;30,71;2,57;30,71;41,75;2,57;32,82;32,07;-;30,71;30,71;32,07
26.09.2020;02:00;28,03;21,46;28,03;2,42;2,42;28,03;28,03;2,42;28,03;41,77;2,42;29,97;30,01;-;28,03;28,03;30,01
26.09.2020;03:00;26,39;20,5;25,78;2,35;2,35;25,25;26,22;2,35;26,3;41,95;2,35;27,96;29,79;-;26,3;26,3;29,79
26.09.2020;04:00;25,94;19,87;23,82;2,45;2,45;22,01;25,42;2,45;25,61;41,97;2,45;27,44;29;-;25,79;25,61;29
26.09.2020;05:00;27,17;20,48;25,39;2,6;2,6;23,86;26,73;2,6;26,89;41,98;2,6;28,01;29,01;-;28,9;26,89;29,01
26.09.2020;06:00;28,97;22,12;28,96;2,79;2,79;28,95;28,97;2,79;28,97;41,77;2,79;30,65;31,38;-;32,13;28,97;31,38
26.09.2020;07:00;31,98;23,88;31,42;2,59;2,59;30,94;31,86;2,59;31,89;43,53;2,59;34,56;34,35;-;34,5;31,89;34,35
26.09.2020;08:00;36,72;28,07;36,72;5,08;5,08;36,72;36,72;2,99;36,72;49,78;5,08;38,39;39,07;-;37,21;36,72;39,07
26.09.2020;09:00;41,22;31,27;41,22;7,21;7,21;41,22;41,22;3,13;41,22;54,62;7,21;41,02;40,5;-;41,22;41,22;40,5
26.09.2020;10:00;39,4;30,63;39,4;7,98;7,98;39,4;39,4;3,25;39,4;54,97;7,98;39,26;39,26;-;39,4;39,4;39,26
26.09.2020;11:00;38,13;29,38;38,13;8,27;8,27;38,13;38,13;3,28;38,13;49,07;8,27;38,09;38,08;-;38,13;38,13;38,08
26.09.2020;12:00;34,08;28,09;34,08;10,36;10,36;34,08;34,08;3,31;34,08;45,75;10,36;37,09;36,65;-;34,08;34,08;36,65
26.09.2020;13:00;32,03;26,08;32,03;8,62;8,62;32,03;32,03;3,3;32,03;43,82;8,62;34,72;34,26;-;32,03;32,03;34,26
26.09.2020;14:00;28,9;24,32;28,9;7,71;7,71;28,9;28,9;3,28;28,9;43,82;7,71;33,13;32,11;-;28,9;28,9;32,11
26.09.2020;15:00;27,92;23,47;27,92;7,11;7,11;27,92;27,92;3,28;27,92;43,53;7,11;31,38;31,2;-;27,92;27,92;31,2
26.09.2020;16:00;29,18;24,29;29,18;7,36;7,36;29,18;29,18;3,34;29,18;44,51;7,36;32,41;32,08;-;29,18;29,18;32,08
26.09.2020;17:00;33,95;27,99;33,95;10,95;10,95;33,95;33,95;3,4;33,95;46,59;10,95;35,24;35,4;-;33,95;33,95;35,4
26.09.2020;18:00;39,49;29,82;39,49;7,77;7,77;39,49;39,49;3,46;39,49;50,68;7,77;37,01;38,89;-;39,49;39,49;38,89
26.09.2020;19:00;45,49;33,05;45,49;7,76;7,76;45,49;45,49;3,43;45,49;53,97;7,76;40,96;42,77;-;45,49;45,49;42,77
26.09.2020;20:00;41,25;30,38;41,25;6,77;6,77;41,25;41,25;3,32;41,25;50,27;6,77;39,96;39,09;-;41,25;41,25;39,09
26.09.2020;21:00;34,08;26,03;40,68;4,6;4,6;37,53;34,08;3,13;34,08;43,53;4,6;38,05;33,24;-;37,53;34,08;33,24
26.09.2020;22:00;31,76;24;34,07;2,66;2,66;35,59;31,76;2,66;31,9;43,36;2,66;36,38;29,02;-;35,59;31,9;29,02
26.09.2020;23:00;28,34;22,22;31,87;2,2;2,2;33,95;28,34;2,2;28,34;43,32;2,2;34,89;24,55;-;33,95;28,34;24,55
27.09.2020;00:00;0,75;15,91;28,1;0,75;1,49;25,28;19;1,49;5;42,56;1,49;29,87;17,72;-;31,1;5;20,46
27.09.2020;01:00;19,92;16,74;19,92;1,48;1,48;19,92;19,92;1,48;19,92;43,08;1,48;26,55;16,81;-;26,8;19,92;16,81
27.09.2020;02:00;17,99;15,46;17,99;1,47;1,47;17,99;17,99;1,47;17,99;41,89;1,47;21,38;17,49;-;24,87;17,99;17,49
27.09.2020;03:00;12,25;13,34;12,25;1,46;1,46;12,25;12,25;1,46;12,25;41,88;1,46;20,04;17;-;24,87;12,25;17
27.09.2020;04:00;12;12,87;12;1,49;1,49;12;12;1,49;12;40,34;1,49;18,05;16,95;-;23,99;12;16,95
27.09.2020;05:00;14,39;13,9;14,39;1,61;1,61;14,39;14,39;1,61;14,39;39,48;1,61;19,59;18,06;-;25,21;14,39;18,06
27.09.2020;06:00;17,86;15,22;17,86;1,73;1,73;17,86;17,86;1,73;17,86;36,77;1,73;22,25;19,2;-;31,09;17,86;19,2
27.09.2020;07:00;21,7;17,63;21,7;1,77;1,77;21,7;21,7;1,77;21,7;39,31;1,77;25,87;23,09;-;30;21,7;23,09
27.09.2020;08:00;27,11;20,51;27,11;2,26;2,26;27,11;27,11;2,26;27,11;42,48;2,26;27,3;26,71;-;31,01;27,11;26,71
27.09.2020;09:00;32;25,35;32;8,86;8,86;32;32;2,36;32;42,57;8,86;32,66;30,31;-;33,22;32;30,31
27.09.2020;10:00;32,99;27,06;32,99;12,96;12,96;32,99;32,99;2,42;32,99;43,27;12,96;32,95;29,5;-;34,9;32,99;29,5
27.09.2020;11:00;34,26;27,92;34,26;14,29;14,29;34,26;34,26;2,43;34,26;43,71;14,29;32,68;29,25;-;34,26;34,26;29,25
27.09.2020;12:00;35,8;27,23;35,8;11,13;11,13;35,8;35,8;2,4;35,8;43,71;11,13;32,97;27,63;-;35,8;35,8;27,63
27.09.2020;13:00;32,4;25,32;32,4;10,3;10,3;32,4;32,4;2,38;32,4;43,6;10,3;30,12;26,06;-;32,4;32,4;26,06
27.09.2020;14:00;31,99;24,68;31,99;9,37;9,37;31,99;31,99;2,31;31,99;43,6;9,37;28,93;25,52;-;31,99;31,99;25,52
27.09.2020;15:00;32,01;24,89;32,01;9,72;9,72;32,01;32,01;2,33;32,01;43,28;9,72;29,29;26,24;-;32,01;32,01;26,24
27.09.2020;16:00;33,32;25,99;33,32;11,38;11,38;33,32;33,32;2,32;33,32;40,47;11,38;31;28,36;-;33,32;33,32;28,36
27.09.2020;17:00;37,63;31,5;37,63;18,58;18,58;37,63;37,63;2,36;37,63;42,75;18,58;36,42;35,68;-;37,63;37,63;35,68
27.09.2020;18:00;46,23;37,9;46,23;22,19;22,19;46,23;46,23;2,4;46,23;43,71;22,19;48,1;44;-;46,23;46,23;44
27.09.2020;19:00;51,95;42,33;51,95;22,66;22,66;51,95;51,95;2,43;51,95;53,44;22,66;53,06;50,65;-;51,95;51,95;50,65
27.09.2020;20:00;50;40,26;50;20,47;20,47;50;50;2,39;50;51,31;20,47;52,09;47,55;-;50;50;47,55
27.09.2020;21:00;46,48;36,52;46,48;19;19;46,48;46,48;2,25;46,48;43,08;19;47,22;41,96;-;46,48;46,48;41,96
27.09.2020;22:00;41,76;32,98;41,76;16,64;16,64;41,76;41,76;2,16;41,76;42,57;16,64;41,2;37,82;-;41,76;41,76;37,82
27.09.2020;23:00;37,84;29,71;37,84;13,91;13,91;37,84;37,84;2,08;37,84;42,11;13,91;36,63;33,37;-;37,84;37,84;33,37
28.09.2020;00:00;33,3;28,1;33,3;12,62;12,62;33,3;33,3;1,96;33,3;42,2;12,62;36,93;36;-;33,3;33,3;36
28.09.2020;01:00;30,82;27,62;30,82;14,71;14,71;30,82;30,82;1,92;30,82;42,12;14,71;35,82;34,06;-;30,82;30,82;34,06
28.09.2020;02:00;29,5;27,04;29,5;15,35;15,35;29,5;29,5;1,9;29,5;41,96;15,35;33,98;32,87;-;29,5;29,5;32,87
28.09.2020;03:00;28,6;26,64;28,6;16,02;16,02;28,6;28,6;1,91;28,6;41,98;16,02;32,23;31,7;-;28,6;28,6;31,7
28.09.2020;04:00;28,72;27,27;28,72;17,33;17,33;28,72;28,72;1,92;28,72;42,47;17,33;32,64;32,13;-;28,72;28,72;32,13
28.09.2020;05:00;30,89;31,14;30,89;23,48;23,48;30,89;30,89;1,97;30,89;43,37;23,48;36,8;36,94;-;30,89;30,89;36,94
28.09.2020;06:00;47,04;47,86;47,04;47,04;47,04;47,04;47,04;1,93;47,04;48,92;47,04;50,08;49,46;-;47,04;47,04;49,46
28.09.2020;07:00;55,64;56,91;55,64;55,64;55,64;55,64;55,64;2;55,64;59,01;55,64;59,85;59,46;-;55,64;55,64;59,46
28.09.2020;08:00;59,31;61,15;59,31;59,31;59,31;59,31;59,31;2,07;59,31;66,03;59,31;65;63,49;-;59,31;59,31;63,49
28.09.2020;09:00;56,54;59,42;56,54;56,54;56,54;56,54;56,54;2,08;56,54;72,07;56,54;62,48;61;-;56,54;56,54;61
28.09.2020;10:00;53;55,93;53;53;53;53;53;2,04;53;72,23;53;57,09;56,05;-;53;53;56,05
28.09.2020;11:00;51,72;54,53;51,72;51,72;51,72;51,72;51,72;1,99;51,72;72,06;51,72;54,44;53,97;-;51,72;51,72;53,97
